Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
23245,0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,3517
24749,1.2,Premium,D,SI2,62.6,57.0,6.84,6.74,4.25,5551
6203,0.56,Premium,D,SI1,60.6,59.0,5.34,5.36,3.24,1723
6668,0.4,Very Good,E,SI1,62.9,58.0,4.71,4.74,2.97,707
5372,0.33,Premium,F,VS2,62.1,59.0,4.44,4.39,2.74,854
23568,0.28,Very Good,H,VVS2,62.4,54.0,4.2,4.23,2.63,450
3598,0.37,Ideal,F,VS1,61.7,56.0,4.61,4.63,2.85,811
4799,1.01,Good,E,VS2,63.8,59.0,6.26,6.22,3.98,5430
14561,0.33,Ideal,D,VS2,61.8,56.0,4.45,4.48,2.76,781
3523,0.32,Ideal,F,VVS1,61.5,56.0,4.41,4.43,2.72,912
1630,1.25,Premium,J,VS1,62.2,58.0,6.92,6.88,4.29,5740
6263,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,576
20504,1.02,Premium,H,VS2,61.8,58.0,6.49,6.43,3.99,5241
6090,1.07,Ideal,G,VVS1,61.4,55.0,6.59,6.66,4.06,9703
14674,0.9,Good,E,VS2,63.7,54.0,6.13,6.15,3.91,4770
18548,0.64,Very Good,D,SI2,62.8,54.0,5.5,5.52,3.46,1629
21889,0.3,Premium,I,VVS2,61.7,58.0,4.37,4.28,2.67,675
16156,0.61,Ideal,F,VS2,62.4,55.0,5.42,5.45,3.39,2002
12511,1.5,Premium,H,VS2,60.6,61.0,7.34,7.31,4.44,10668
19494,1.06,Premium,H,VS1,60.0,58.0,6.65,6.61,3.98,5236
17390,0.73,Very Good,I,SI2,63.0,58.0,5.71,5.75,3.61,2093
12,1.1,Premium,D,SI1,60.7,55.0,6.74,6.71,4.08,6468
8646,0.72,Ideal,F,SI1,62.0,55.0,5.76,5.79,3.58,2737
24803,1.52,Premium,F,VS2,61.4,58.0,7.42,7.37,4.54,15792
896,0.31,Ideal,E,VS2,61.7,55.0,4.36,4.33,2.68,872
5433,0.34,Ideal,I,VS1,62.0,56.0,4.5,4.53,2.8,555
22830,0.51,Very Good,F,SI2,62.3,55.0,5.13,5.15,3.2,1243
22618,1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,5602
8435,1.01,Ideal,G,VS2,61.0,56.0,6.47,6.51,3.96,6734
18840,0.31,Ideal,D,VS2,62.5,56.0,4.36,4.31,2.71,942
9246,0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,1370
8320,1.33,Very Good,H,SI2,62.5,58.0,7.04,6.97,4.38,6482
1431,0.43,Premium,G,VS2,62.3,58.0,4.85,4.81,3.01,1113
19635,2.03,Ideal,I,VS2,62.7,57.0,8.02,8.05,5.04,16792
15480,0.32,Premium,I,VVS1,63.0,58.0,4.38,4.32,2.74,756
1161,0.32,Premium,D,VS2,60.3,60.0,4.42,4.44,2.67,758
21511,0.71,Very Good,E,SI1,62.9,55.0,5.64,5.68,3.56,2964
16252,0.4,Premium,E,SI1,62.0,55.0,4.74,4.68,2.92,945
800,0.3,Very Good,D,VS2,62.9,61.0,4.27,4.29,2.69,710
4539,0.4,Good,E,SI1,64.2,57.0,4.66,4.68,3.0,662
16825,0.3,Ideal,F,VS1,61.3,55.0,4.36,4.32,2.66,731
20951,0.35,Ideal,E,VS1,61.6,55.1,4.54,4.58,2.81,771
24167,0.41,Very Good,J,IF,63.5,54.0,4.75,4.7,3.0,1061
20109,1.0,Premium,F,SI2,62.5,59.0,6.4,6.28,3.96,4200
565,0.8,Ideal,H,SI2,62.4,57.0,5.91,5.83,3.66,2122
4521,0.6,Ideal,D,SI1,62.2,56.0,5.44,5.4,3.37,1996
13177,0.3,Ideal,I,VVS2,62.8,57.0,4.26,4.28,2.68,507
1014,0.25,Very Good,E,VVS1,60.2,59.0,4.11,4.13,2.48,575
15535,0.95,Good,G,VVS2,57.7,59.7,6.5,6.58,3.77,5817
20128,0.62,Premium,G,VS2,60.2,60.0,5.58,5.52,3.34,1841
1082,0.4,Ideal,F,SI1,61.9,57.0,4.71,4.76,2.93,694
6595,1.01,Ideal,D,SI2,,56.0,6.4,6.34,3.99,4872
3886,0.7,Ideal,D,SI1,61.2,54.0,5.79,5.75,3.53,2310
11578,1.05,Ideal,F,VVS1,,57.0,6.5,6.41,4.05,9784
24810,0.47,Ideal,D,VVS1,61.9,54.0,4.98,5.0,3.09,2378
4577,0.38,Ideal,I,VS2,61.4,55.0,4.66,4.69,2.87,675
258,1.53,Premium,G,VS1,61.0,60.0,7.43,7.4,4.52,14344
10181,0.91,Very Good,D,SI1,61.5,59.0,6.18,6.25,3.82,4239
2643,0.33,Ideal,G,VS2,62.3,55.0,4.47,4.42,2.77,743
4995,0.28,Ideal,E,VVS2,62.4,56.0,4.2,4.16,2.61,828
5631,1.51,Good,J,SI1,63.5,58.0,7.24,7.29,4.61,6851
19191,0.32,Very Good,G,SI1,61.0,61.0,4.38,4.41,2.68,477
22873,0.41,Very Good,H,VVS1,61.4,60.0,4.73,4.78,2.92,1043
16403,0.31,Ideal,G,SI1,61.3,58.0,4.37,4.4,2.69,443
6440,0.38,Good,D,VS1,63.4,55.0,4.61,4.64,2.93,853
17542,0.5,Premium,G,VS2,61.5,57.0,5.12,5.09,3.14,1415
12536,1.54,Ideal,H,SI2,61.8,57.0,7.43,7.35,4.57,6095
14906,0.34,Very Good,H,VS1,63.1,57.0,4.44,4.4,2.79,765
23292,0.61,Ideal,D,VVS2,62.4,58.0,5.38,5.42,3.37,3036
26493,0.4,Good,I,VVS2,59.7,62.0,4.75,4.79,2.85,750
26255,1.01,Very Good,H,SI2,58.8,58.0,6.57,6.62,3.88,4166
8508,2.01,Good,I,VS2,64.3,60.0,7.91,7.86,5.07,11954
19576,0.73,Premium,E,VS1,61.2,58.0,5.77,5.83,3.55,3370
17637,0.32,Premium,G,SI1,59.6,60.0,4.46,4.43,2.65,612
26893,0.41,Ideal,J,VS1,62.7,57.0,4.72,4.75,2.97,647
18401,1.28,Premium,J,SI1,61.9,56.0,7.13,7.0,4.37,5290
27,0.34,Ideal,D,SI1,,57.0,4.5,4.44,2.74,803
5418,1.5,Premium,G,SI1,62.3,60.0,7.27,7.17,4.5,7535
8974,1.51,Premium,G,SI1,60.6,60.0,7.45,7.41,4.5,10267
24143,0.31,Ideal,G,VVS1,62.2,55.0,4.33,4.38,2.71,789
1906,1.8,Ideal,H,VS1,62.0,57.0,7.84,7.78,4.84,16683
17701,0.25,Very Good,D,VVS2,,56.0,4.0,4.03,2.52,548
25804,0.58,Very Good,E,IF,60.6,59.0,5.37,5.43,3.27,2852
13514,0.3,Premium,G,VVS1,62.1,56.0,4.31,4.29,2.67,1013
8716,2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,10490
15746,1.7,Good,F,VS1,57.6,63.0,7.86,7.81,4.51,17330
5824,0.41,Ideal,E,VVS2,62.2,54.0,4.79,4.76,2.97,1243
3831,0.72,Premium,D,SI2,62.0,60.0,5.73,5.69,3.54,2795
2561,0.3,Premium,D,VS2,60.3,60.0,4.31,4.28,2.59,911
16581,0.41,Good,F,VS2,63.2,57.0,4.74,4.76,3.0,863
26539,0.72,Very Good,F,VS1,60.2,59.0,5.79,5.84,3.5,2846
17966,0.8,Good,F,SI1,63.8,59.0,5.87,5.83,3.73,2890
765,0.23,Very Good,F,VVS2,61.0,59.0,3.93,3.97,2.41,465
24373,0.26,Ideal,F,VVS1,62.7,55.0,4.07,4.1,2.56,635
5203,0.42,Ideal,D,VS1,61.1,57.0,4.81,4.84,2.95,1179
20439,0.52,Ideal,D,VS2,61.8,57.0,5.2,5.16,3.2,1919
12865,1.01,Premium,J,VVS2,62.7,59.0,6.46,6.39,4.03,3897
344,2.01,Very Good,H,SI1,63.5,57.0,7.96,7.88,5.03,14725
9536,0.26,Very Good,E,VVS2,61.5,58.0,4.08,4.12,2.52,597
13442,0.72,Ideal,E,VS2,60.8,57.0,5.79,5.82,3.53,3091
11365,0.71,Ideal,H,IF,63.0,57.0,5.68,5.72,3.59,3354
1,0.3,Ideal,E,SI1,62.1,58.0,4.27,4.29,2.66,499
5557,0.7,Fair,F,VS2,66.4,53.0,5.51,5.49,3.65,2516
5735,0.91,Premium,D,VS2,62.7,59.0,6.16,6.13,3.85,4637
12222,0.23,Very Good,E,VS2,60.8,58.0,3.98,4.02,2.43,402
20388,0.71,Premium,E,VVS1,61.8,56.0,5.71,5.68,3.52,3936
23467,0.38,Ideal,E,VVS2,59.9,61.0,4.71,4.74,2.83,1008
22358,1.2,Very Good,H,SI2,62.0,58.0,6.76,6.91,4.24,5280
1364,1.0,Premium,G,SI1,63.0,59.0,6.44,6.32,4.02,4956
3940,1.02,Ideal,E,SI1,61.1,56.0,6.51,6.45,3.96,4675
21980,0.82,Ideal,F,SI1,61.7,56.0,6.01,6.06,3.72,3810
22691,0.3,Good,F,VS1,63.7,56.0,4.26,4.28,2.72,570
22572,0.64,Ideal,E,VS1,60.8,56.0,5.61,5.59,3.41,2679
183,0.51,Very Good,H,VS1,62.3,57.0,5.1,5.12,3.18,1628
23177,1.07,Ideal,E,SI2,62.2,55.0,6.54,6.58,4.08,5325
1078,2.06,Ideal,I,VS2,59.2,57.0,8.39,8.29,4.94,15691
2395,0.37,Ideal,F,VS2,61.1,57.0,4.67,4.63,2.84,957
6545,0.41,Ideal,F,VVS1,62.3,55.0,4.79,4.74,2.97,1356
19104,0.3,Ideal,G,VVS1,62.2,57.0,4.28,4.3,2.67,764
5944,0.92,Premium,H,VS2,62.4,60.0,6.24,6.16,3.87,4451
2581,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,1168
10280,0.32,Very Good,H,VS1,63.0,57.0,4.32,4.35,2.73,561
18169,0.43,Ideal,H,SI1,61.6,55.0,4.9,4.87,3.01,919
18627,2.21,Ideal,G,SI2,60.1,60.0,8.47,8.53,5.11,15948
1186,0.5,Good,D,SI2,58.5,64.0,5.2,5.12,3.02,958
12538,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,6899
1496,1.0,Ideal,G,VS1,62.7,54.0,6.37,6.42,4.01,6349
23286,0.72,Good,F,SI1,60.4,61.0,5.75,5.8,3.49,2446
6488,0.72,Very Good,G,VS1,63.8,58.0,5.64,5.68,3.61,2819
1928,1.04,Ideal,H,SI2,60.3,56.0,6.61,6.58,3.98,4193
7490,0.33,Very Good,E,VVS2,62.3,56.0,4.4,4.44,2.75,893
13821,0.56,Ideal,G,VS2,60.9,56.0,5.34,5.36,3.26,1662
20460,0.8,Ideal,I,SI1,62.6,56.1,5.87,5.92,3.7,2677
5491,0.31,Ideal,E,VS2,61.8,56.0,4.34,4.36,2.69,680
12624,1.41,Good,H,VS2,63.8,60.0,7.12,7.04,4.52,9254
15707,2.06,Premium,F,SI2,61.7,59.0,8.21,8.13,5.04,16857
15109,0.58,Ideal,E,VS2,61.7,57.0,5.35,5.42,3.32,1683
7178,0.34,Ideal,G,VS2,61.7,56.0,4.53,4.48,2.78,765
21060,0.52,Premium,E,VS1,61.7,58.0,5.17,5.11,3.17,1819
421,0.71,Ideal,I,VVS1,62.3,56.0,5.7,5.73,3.56,2606
8149,1.36,Ideal,I,SI1,,56.0,7.08,7.11,4.4,7218
25107,0.31,Ideal,D,VS2,61.8,55.0,4.37,4.33,2.69,942
21111,1.47,Very Good,H,SI2,62.6,58.0,7.17,7.24,4.51,7438
22920,1.13,Ideal,H,SI1,61.3,57.0,6.72,6.7,4.11,4556
2923,1.01,Good,F,VS2,60.8,61.0,6.42,6.45,3.91,6271
4637,0.35,Premium,H,VVS2,62.7,58.0,4.5,4.46,2.81,906
26287,0.54,Very Good,D,VS2,60.5,59.0,5.24,5.28,3.18,1885
14873,0.51,Premium,E,SI1,61.3,59.0,5.15,5.13,3.15,1624
14933,1.2,Very Good,J,SI2,61.8,60.0,6.76,6.83,4.2,4580
20081,0.31,Ideal,H,IF,61.8,57.0,4.32,4.35,2.68,789
310,0.54,Premium,D,SI1,62.6,57.0,5.21,5.12,3.23,1650
24748,0.5,Very Good,H,VS1,62.5,59.0,5.01,5.04,3.14,1429
19781,0.4,Very Good,E,SI1,63.2,56.0,4.69,4.65,2.95,882
24743,0.38,Premium,J,VS1,62.1,60.0,4.64,4.6,2.87,770
13174,0.81,Very Good,F,SI1,63.1,59.0,5.85,5.79,3.67,2809
651,2.01,Good,G,SI2,63.6,59.0,7.97,7.9,5.05,11096
16523,0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,2573
4017,0.52,Ideal,G,SI1,61.4,56.0,5.18,5.21,3.19,1675
626,1.51,Premium,F,VS2,61.1,59.0,7.37,7.32,4.49,14294
12651,0.56,Very Good,F,VS2,,56.0,5.2,5.22,3.23,1614
8448,1.55,Very Good,E,SI1,62.4,58.0,7.36,7.42,4.61,10851
15594,1.59,Ideal,H,VS1,61.8,57.0,7.49,7.42,4.61,12157
5790,0.7,Ideal,H,VS1,61.6,55.0,5.73,5.76,3.54,2530
17258,0.51,Ideal,H,SI2,62.1,55.0,5.12,5.14,3.18,1016
5038,0.41,Ideal,E,VVS1,61.4,57.0,4.77,4.8,2.94,1221
3382,0.72,Ideal,F,SI2,62.0,57.0,5.68,5.64,3.51,1743
3772,0.62,Premium,E,VS1,62.2,58.0,5.41,5.46,3.38,2196
21975,1.5,Premium,G,VS1,60.2,58.0,7.41,7.38,4.45,13720
10923,0.32,Ideal,G,VVS1,61.4,55.0,4.44,4.42,2.72,1080
7630,0.55,Good,J,VS1,63.8,61.0,5.09,5.12,3.26,969
2345,0.7,Fair,J,I1,64.7,59.0,5.59,5.5,3.59,1066
26875,0.34,Ideal,F,IF,61.9,55.0,4.49,4.52,2.79,1276
11670,1.56,Premium,G,VS1,60.9,58.0,7.49,7.53,4.57,14139
5392,0.43,Ideal,G,IF,62.5,54.0,4.83,4.86,3.03,1318
18605,0.63,Very Good,G,VS1,59.9,57.0,5.57,5.62,3.35,2241
8097,1.01,Premium,F,I1,61.8,60.0,6.39,6.36,3.94,2781
5077,1.53,Premium,I,SI1,61.5,59.0,7.39,7.32,4.52,8911
2803,0.31,Premium,E,SI1,59.3,59.0,4.42,4.48,2.64,544
5213,2.0,Good,D,SI2,64.1,57.0,7.91,7.82,5.04,17094
11086,0.9,Premium,F,VS1,62.7,58.0,6.14,6.17,3.86,5088
24535,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,743
5289,0.35,Premium,E,VS1,62.2,58.0,4.47,4.5,2.79,718
20273,0.78,Premium,I,SI1,60.8,60.0,5.97,5.94,3.62,2377
23159,1.23,Premium,I,SI1,60.3,60.0,6.95,6.88,4.17,4133
22774,1.1,Premium,D,SI1,60.4,59.0,6.66,6.69,4.03,5166
12319,1.24,Premium,D,SI2,61.4,59.0,6.91,6.87,4.23,6965
4165,0.5,Very Good,E,VS2,61.8,58.0,5.05,5.11,3.14,1624
9065,0.9,Fair,J,SI1,64.6,61.0,5.92,5.87,3.81,2438
10069,0.5,Very Good,F,VS2,62.8,57.0,5.05,5.08,3.18,1402
9827,0.45,Ideal,G,VVS2,61.8,57.0,4.9,4.94,3.04,1105
22613,1.01,Very Good,F,SI2,62.4,58.0,6.37,6.42,3.99,4187
17072,2.12,Premium,I,SI2,60.6,59.0,8.3,8.27,5.02,15235
7827,1.2,Very Good,H,I1,63.1,60.0,6.75,6.67,4.23,2850
17602,0.23,Very Good,F,VVS2,60.3,58.0,3.99,4.03,2.42,530
15610,0.4,Good,E,SI1,63.2,56.0,4.69,4.74,2.98,687
10520,2.66,Good,H,SI2,63.8,57.0,8.71,8.65,5.54,16239
11556,0.26,Ideal,E,VVS2,62.5,55.0,4.09,4.07,2.55,724
2153,0.33,Ideal,I,IF,61.6,55.0,4.47,4.46,2.75,891
9421,0.74,Premium,D,SI2,61.8,59.0,5.85,5.83,3.61,2291
13313,0.78,Very Good,E,SI2,60.0,63.0,5.99,5.95,3.58,2512
8551,0.63,Very Good,H,VVS1,62.0,57.0,5.47,5.5,3.4,2127
21479,0.73,Ideal,G,VVS2,61.9,56.0,5.74,5.81,3.61,3183
7728,0.31,Ideal,F,VS2,62.3,57.0,4.3,4.34,2.69,625
12286,0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,2409
19431,1.23,Very Good,G,VVS2,62.0,58.0,6.77,6.82,4.21,9803
5991,1.05,Premium,F,VVS2,61.3,59.0,6.56,6.48,4.0,8693
5249,1.11,Ideal,I,SI2,61.6,54.0,6.66,6.72,4.12,4428
3933,0.31,Ideal,F,VS2,,57.0,4.34,4.3,2.71,802
26661,0.76,Ideal,D,SI1,61.2,57.0,5.88,5.91,3.61,3007
14177,0.31,Ideal,F,IF,62.2,56.0,4.34,4.31,2.69,1046
22820,0.42,Ideal,E,SI2,62.4,55.0,4.77,4.81,2.99,700
15487,0.38,Premium,E,VS2,62.2,59.0,4.63,4.67,2.89,866
3658,0.79,Ideal,E,VS2,62.2,55.0,5.9,5.97,3.69,3827
10202,0.6,Ideal,E,SI1,60.6,57.0,5.43,5.47,3.3,1613
16575,0.73,Ideal,F,VS1,,55.0,5.8,5.83,3.57,3797
11925,0.72,Ideal,H,VVS1,62.2,56.0,5.72,5.75,3.57,2946
21283,0.71,Ideal,F,VVS1,61.8,56.0,5.72,5.74,3.54,3880
11193,0.31,Good,G,VS2,63.2,58.0,4.28,4.3,2.71,507
2736,1.01,Good,H,SI2,64.8,58.0,6.24,6.29,4.06,4149
26916,2.0,Premium,J,VS2,60.8,62.0,8.12,8.09,4.93,13162
20044,0.3,Ideal,G,VVS1,61.7,57.0,4.31,4.34,2.67,684
16463,1.17,Ideal,G,SI2,62.0,55.0,6.81,6.74,4.2,5012
22026,1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,3816
15540,0.91,Premium,H,VS2,62.5,59.0,6.19,6.09,3.84,4018
16201,0.39,Ideal,G,IF,60.6,56.0,4.73,4.76,2.87,1209
12853,1.19,Premium,J,SI2,58.4,60.0,6.98,6.92,4.06,4198
13346,1.5,Very Good,H,VS2,58.9,59.0,7.34,7.43,4.35,10424
15794,0.3,Very Good,H,SI1,59.5,62.0,4.32,4.35,2.58,421
225,0.44,Ideal,D,VVS1,61.0,57.0,4.91,4.93,3.0,2290
1177,0.41,Ideal,D,SI1,61.8,58.0,4.73,4.79,2.94,1399
11605,0.47,Ideal,H,SI1,61.1,55.0,5.04,5.07,3.09,787
14498,1.01,Very Good,D,SI1,62.2,58.0,6.36,6.4,3.97,5122
319,0.9,Very Good,D,SI1,62.5,59.0,6.11,6.15,3.83,4579
26260,0.5,Very Good,E,VS2,62.7,54.0,5.07,5.1,3.19,1624
3578,0.58,Ideal,F,SI1,60.9,55.0,5.39,5.41,3.29,1569
19423,0.33,Ideal,G,VS1,61.7,56.0,4.47,4.44,2.75,854
21100,0.39,Very Good,I,VS2,60.2,61.0,4.74,4.79,2.87,696
1793,0.53,Ideal,E,VS2,61.8,56.0,5.17,5.21,3.21,1676
6640,2.07,Premium,H,SI1,62.7,58.0,8.14,8.09,5.09,13993
11458,1.24,Very Good,G,SI2,60.5,60.0,6.93,7.01,4.22,6354
26343,0.71,Ideal,F,SI2,60.7,57.0,5.78,5.81,3.52,2291
9971,0.54,Ideal,I,VVS2,61.7,54.0,5.25,5.29,3.25,1346
25557,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,638
26036,0.5,Good,D,SI2,63.1,56.0,5.05,4.96,3.16,958
3490,1.08,Premium,I,VS1,62.5,57.0,6.54,6.51,4.08,4877
18138,0.53,Ideal,E,VS1,61.6,55.6,5.19,5.24,3.22,2019
13629,0.63,Ideal,D,SI1,61.5,56.0,5.52,5.53,3.4,1964
7896,0.35,Ideal,H,VS2,61.2,56.0,4.53,4.56,2.78,571
10905,0.4,Premium,J,VS1,,60.0,4.76,4.79,2.9,631
19616,1.18,Ideal,G,VVS1,61.1,57.0,6.78,6.84,4.16,9095
87,0.74,Ideal,E,SI2,,59.0,5.92,5.97,3.52,2501
1968,0.5,Ideal,G,VVS2,61.2,56.0,5.13,5.1,3.13,1935
11740,0.72,Very Good,G,SI1,62.4,59.0,5.67,5.7,3.55,2482
7267,0.95,Premium,G,SI1,58.0,62.0,6.47,6.42,3.74,4426
13351,1.0,Premium,I,VS2,,59.0,6.47,6.39,3.96,4452
25842,1.01,Premium,F,VS1,61.3,58.0,6.44,6.52,3.97,6999
17221,1.68,Ideal,J,VS1,61.1,57.0,7.64,7.7,4.69,10681
12374,0.32,Ideal,G,VS1,61.6,57.0,4.38,4.42,2.71,645
3487,0.32,Ideal,I,VS1,62.3,56.0,4.37,4.4,2.73,471
23858,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,676
11774,1.52,Premium,J,VS1,62.5,58.0,7.37,7.34,4.6,9014
11504,0.35,Ideal,G,IF,62.3,55.0,4.5,4.52,2.81,1044
6741,1.01,Fair,D,SI1,66.3,55.0,6.22,6.17,4.11,4118
5008,0.74,Fair,E,SI1,66.0,56.0,5.6,5.67,3.72,2069
7184,0.91,Premium,E,I1,59.6,59.0,6.29,6.32,3.76,2464
549,0.35,Ideal,F,SI1,62.4,55.0,4.55,4.52,2.83,748
12996,0.5,Premium,F,VVS2,62.3,58.0,5.11,5.06,3.17,2160
9593,0.71,Very Good,E,VS1,63.3,59.0,5.64,5.67,3.58,2946
5647,0.41,Ideal,F,VVS1,62.3,55.0,4.74,4.79,2.97,1295
6265,1.2,Very Good,E,SI2,63.3,55.0,6.77,6.73,4.27,5645
2305,0.25,Very Good,E,VS2,63.3,56.0,4.01,4.05,2.55,436
404,2.0,Good,J,I1,63.6,62.0,7.97,7.8,5.02,6521
22906,0.5,Good,E,SI2,63.2,61.0,5.02,5.05,3.18,1000
20939,0.44,Ideal,I,VS1,61.8,55.0,4.89,4.92,3.03,807
9940,0.84,Very Good,F,VVS2,60.4,62.0,6.1,6.15,3.7,4318
6836,0.97,Very Good,I,SI2,63.4,58.0,6.34,6.2,3.98,2567
21657,0.31,Very Good,G,VS1,63.2,56.0,4.29,4.28,2.71,802
21962,1.0,Premium,G,VS2,60.0,59.0,6.52,6.47,3.9,5967
8658,1.01,Very Good,G,VS2,61.6,60.0,6.42,6.47,3.97,6406
21878,0.34,Premium,G,VS2,61.6,60.0,4.49,4.47,2.76,765
2391,0.41,Ideal,G,VVS1,60.2,57.0,4.8,4.83,2.9,1076
18869,0.32,Ideal,D,VS2,61.7,55.0,4.39,4.42,2.72,1066
1051,0.54,Very Good,G,SI1,62.8,59.0,5.14,5.18,3.24,1392
25402,0.39,Premium,F,VS1,62.0,56.0,4.72,4.64,2.9,1010
4107,1.51,Very Good,H,VS2,60.9,57.0,7.39,7.43,4.51,11068
1219,1.1,Premium,E,SI2,59.1,60.0,6.77,6.7,3.98,4967
2386,0.58,Very Good,F,VVS1,59.7,57.0,5.48,5.51,3.28,2636
6590,1.06,Premium,G,VVS1,61.1,58.0,6.57,6.53,4.0,8319
6537,0.51,Very Good,D,VS2,60.5,60.0,5.16,5.19,3.13,1787
3932,2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,12400
16673,0.4,Ideal,D,VVS2,62.0,56.0,4.71,4.74,2.93,1263
21458,0.5,Good,H,VVS2,61.9,64.3,5.01,5.03,3.11,1362
20108,1.01,Good,E,SI2,63.9,55.0,6.38,6.33,4.08,4440
3659,0.5,Very Good,G,SI1,,52.0,5.1,5.15,3.2,1153
17373,0.3,Premium,E,IF,61.9,61.0,4.32,4.27,2.66,984
25195,0.32,Ideal,G,SI1,63.0,56.0,4.38,4.35,2.75,612
11102,0.73,Ideal,H,VS1,,55.0,5.79,5.76,3.58,2919
16388,0.67,Very Good,G,VS2,59.4,59.4,5.71,5.8,3.41,2131
3557,1.01,Premium,H,SI2,61.5,60.0,6.4,6.34,3.92,4242
21261,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,1333
9753,0.58,Very Good,G,VVS2,62.1,58.0,5.35,5.4,3.34,1872
828,0.3,Good,G,VS1,63.6,54.0,4.31,4.25,2.72,776
2330,2.05,Very Good,J,VS1,61.4,58.5,8.13,8.16,5.0,16641
13013,0.72,Premium,F,VVS2,61.1,58.0,5.78,5.84,3.55,3250
8300,0.41,Good,D,VVS2,63.3,59.0,4.71,4.73,2.99,949
23825,1.51,Very Good,I,VS1,60.7,60.0,7.43,7.49,4.53,9979
25703,0.7,Ideal,H,SI2,60.4,58.0,5.82,5.77,3.5,2285
3462,2.0,Premium,H,SI2,60.7,60.0,8.11,8.07,4.91,15451
710,1.71,Very Good,F,VS1,61.9,61.0,7.61,7.67,4.73,17685
11350,0.67,Very Good,G,VS2,60.4,61.0,5.61,5.64,3.4,2080
7627,1.19,Premium,H,SI1,62.7,56.0,6.76,6.7,4.22,5802
20391,1.09,Premium,J,VS1,59.3,57.0,6.79,6.74,4.01,4303
6885,0.54,Ideal,G,VS2,61.7,55.0,5.22,5.26,3.23,1401
11475,0.36,Very Good,E,VS2,62.3,58.0,4.51,4.55,2.82,789
15508,1.0,Good,G,VS2,64.1,58.0,6.22,6.32,4.02,5002
25218,0.31,Ideal,E,VS1,61.2,55.0,4.4,4.43,2.7,722
18019,1.22,Very Good,J,SI2,60.5,58.5,6.84,6.96,4.17,4861
25925,0.51,Premium,F,SI1,59.7,59.0,5.2,5.15,3.09,1406
19135,0.42,Very Good,G,VS2,62.1,55.0,4.8,4.83,2.99,854
15212,0.6,Ideal,E,SI1,61.5,56.0,5.51,5.39,3.35,1830
13081,1.51,Ideal,I,SI1,61.8,56.0,7.37,7.34,4.55,10232
8376,0.41,Ideal,H,VVS1,61.4,56.0,4.8,4.77,2.94,1115
20373,1.01,Fair,H,SI1,64.6,55.0,6.29,6.25,4.05,4191
16624,0.54,Ideal,G,IF,61.5,55.0,5.24,5.3,3.23,2289
21910,0.53,Ideal,F,IF,62.4,55.0,5.2,5.19,3.24,2447
1041,0.37,Premium,D,SI1,61.9,59.0,4.65,4.62,2.87,874
2525,2.07,Ideal,G,SI2,62.0,55.0,8.23,8.13,5.07,17095
22795,1.16,Ideal,G,VS1,60.9,55.0,6.79,6.84,4.15,9248
16588,1.5,Premium,D,SI2,58.7,57.0,7.48,7.42,4.37,9173
1004,0.33,Ideal,G,IF,61.6,53.0,4.43,4.47,2.74,984
1738,1.06,Ideal,D,SI2,62.3,55.0,6.5,6.54,4.06,5159
4686,0.5,Very Good,E,SI1,,56.0,5.06,5.07,3.17,1222
1279,1.04,Very Good,H,SI1,62.0,58.0,6.42,6.48,4.0,5285
22020,0.3,Very Good,F,VS2,63.4,59.0,4.25,4.23,2.69,725
24605,0.71,Very Good,E,VS2,60.7,58.0,5.73,5.81,3.5,3217
9866,0.87,Very Good,I,SI1,63.6,55.8,6.07,6.1,3.87,2791
20586,0.5,Very Good,G,VVS1,61.5,56.0,5.11,5.14,3.15,1843
14071,0.37,Very Good,F,IF,60.4,57.0,4.65,4.68,2.81,995
21870,1.01,Premium,I,SI2,60.5,61.0,6.47,6.42,3.9,3761
9745,0.43,Very Good,E,SI1,63.4,56.0,4.79,4.77,3.03,921
8793,1.14,Very Good,F,VS2,58.3,60.0,6.87,6.91,4.02,7293
19292,0.93,Very Good,G,SI1,62.3,58.0,6.2,6.29,3.9,4144
18799,0.31,Premium,E,SI1,62.6,60.0,4.31,4.35,2.71,544
433,1.2,Ideal,H,VS2,59.9,57.0,6.91,6.87,4.13,6487
14879,0.53,Ideal,E,VS2,61.9,56.0,5.19,5.21,3.22,1721
20248,0.47,Ideal,D,VS1,60.5,57.0,5.04,5.07,3.06,2086
24563,1.01,Ideal,D,SI1,62.1,56.0,6.36,6.43,3.97,5694
